PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,date,b_u_y,s_e_l_l,Trading_Volume_shifted,min_shifted,spread_shifted,MACD_shifted,Signal Line_shifted,+DI_shifted,-DI_shifted,%K_shifted,%D_shifted,RSI_shifted,Bias_shifted,MarginPurchaseBuy_shifted,MarginPurchaseYesterdayBalance_shifted,OffsetLoanAndShort_shifted,ShortSaleBuy_shifted,ShortSaleSell_shifted,ShortSaleYesterdayBalance_shifted,people_900000_shifted,percent_0_shifted,percent_300000_shifted,percent_500000_shifted,percent_700000_shifted,unit_0_shifted,Returns
50.3794867418741,34.12142596993973,14.460937622064286,10.80118483558598,-0.0013635034902974828,-1.2222893369987253,-0.5360443700394021,-1.5421026153272526,-0.6716867683538783,0.8204614985980087,0.5343418379025535,0.2853352649118325,-0.3703264690393477,-0.3551681155821888,-0.25732530360736,-0.1273048881450988,0.19419968809177485,0.12163331951946145,0.4426974029012094,0.032808455167702845,0.49580530696816744,0.08594823105377197,0.1671822110428855,0.12424250207508768,-0.016281044189606478,0.022965692626468883,0.1971037771523937,-0.11905623411295291,-0.030606498894767666,-0.04549803385644218,0.022290037579156086,0.016067531462342733,0.012252916809177398,0.0026943490270852767,0.004467228329834145,-0.023228102051142365,0.0192482475057094,-0.008490866837756924,-0.0012999815261122828,-0.0003555240948256437,0.0008516847965433928,0.0005908209084892616,-1.1829689960656172e-05,-0.00014138600842337608,0.0003081965727970649,6.0688080561264744e-05,-3.771838865162474e-06,2.1358824143946465e-05,-8.290979794298656e-05,2.2836604612993626e-05,1.8570936390826403e-05,1.893572462743828e-05,-3.418116998745751e-05,-6.291213667003924e-05,4.178883081605184e-06,2.5617278087644614e-07,-2.7317496172223245e-06,-5.024421794962253e-06,-3.2804324057145145e-05,1.6155539214143912e-06,-2.180228129417054e-06,-1.132975521959368e-06,9.026529888948634e-06,-3.380694902614387e-06,1.858829912362087e-06,2.2521510546691127e-06,5.160149940238369e-07,-1.1623689392460865e-06,-6.762742778586195e-07,1.004375158771439e-06,-5.511524912672467e-07,1.0554837266976643e-07,2.8516466720808215e-07,3.9565958908852503e-07,-7.322353124510141e-07,1.0463746593803797e-07,9.588955638153942e-08,3.202214935420743e-07,-2.55876010413092e-10,1.515360260974288e-15,2019-05-03,25185200,13711706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.28269934872176,1.3970484147727749,-2.4331093610308,-3.6501846359761627,-0.6332312810752455,2.1120684437807884,1.6064688277960715,0.8505548963084169,-0.5981121107761789,-0.07168159710770577,0.5946582889720948,-2.502265875718546,0.6812595396749547,0.02514697702375078,3.215718922866101,1.0987640288126534,0.2803731567432259,-0.981649808134822,2.1737924093730303,0.5087876877753088,-0.6070654258610891,-0.5376924242943703,-0.44306986492095196,-0.1159413622265787,1.0407092631150325,0.6490415395927996,-0.13972653873541432,-0.2959273325021717,0.34191803999606707,0.41849159951649745,0.014650300475117345,-0.392246466091002,-0.158676418380892,0.10446005483317156,0.06138569368721349,-0.08667209687753269,-0.15688192894276035,-0.0993584034010941,-0.12984025725743886,0.01117807333272745,-0.0526242892139395,0.05969652321634509,0.05710882768594789,0.03612496294328817,-0.013424712104864397,-0.03401877396683062,-0.028299339339285436,-0.002533725625736333,0.0004073137928109815,0.02011087136397788,-0.008134215627034775,-0.014895906537079884,-0.0259643175953517,0.026962931773093925,-0.005819229280250768,-0.007697374253049441,-0.010809813932585633,-0.013392304691344553,-0.00614971984085855,0.030544708940170157,0.01688337925949276,0.006723448473045302,0.0026287806306504314,0.012149426232373802,0.00801158272584379,-0.002209669825900029,-0.0009592643994979685,-0.0001700653812966191,-0.0011266628492462042,-0.002878302938271914,0.0015943457485204338,-0.0007466978028189766,-0.00034027521430543447,0.0009449787197882193,2.3215220212657466e-05,0.00025518573751059085,0.00011117903596070987,-8.170462291341374e-05,-2.3521066002174626e-05,1.4133580797632547e-14,2019-05-10,10284800,14466658,30200246.0,260.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,8165.0,1.0,33.0,142.0,1530.0,187.0,100.0,1.07,0.74,0.7,25930380458.0,0.0
10.215939158976513,1.9281432322740688,-3.01996156778256,-3.2286200410720105,-0.14036868201071107,2.5366187247649954,-1.3498717448471698,1.2852664767222008,-0.43509200319632246,-0.9896464236520991,0.615167951752381,-1.9605189379404389,1.2491517802779877,0.36943127597680475,3.544374657360147,1.2791536525232121,-0.2806394388645499,-0.5707403842961425,1.8119511668155923,0.28960524637816154,-0.5862416843486692,-0.4608163186193651,-0.20302511278761898,0.5707735781322048,0.7159177651012326,0.6127373939238661,-0.6850755773287264,-0.11255619898920674,0.08391834442762049,0.16222598952846545,0.016377157732096626,-0.40659788845418554,0.03830618523855031,0.154129708315146,-0.1086980092306429,-0.09348037772817609,0.041134504463325575,0.09563936707374378,-0.06357284020310643,-0.03520961558435896,0.016039867786679804,-0.025506441696258018,-0.03832088886297146,-0.05018712933177823,0.03557655228475049,-0.023134391027042008,0.00010173111671754605,0.00819042548303496,0.017441647528343054,0.0006068605581079602,-0.02188483072482033,0.016021285360088428,0.01991032712409091,0.00508096359921635,-0.02424067034983765,0.013411653648761221,0.012737191742394818,-0.0015584961665267535,0.01056306004953476,-0.0035316295753245923,-0.00954031606235877,0.003588609412752579,-0.0026226408059510055,-0.0036918002051244325,0.002257822309124531,0.007800407973134742,-0.0001451020399377517,-0.0012730297963280282,-0.0002738179315819429,-0.00045195396116266395,0.00300752108232066,0.0020060059286958008,0.00021614682676883207,5.36925436745559e-05,-0.00021929461596725347,-0.001244895684841437,-7.558239327191897e-05,1.8259511561360556e-05,1.6656657552531516e-05,5.1281533058440746e-15,2019-05-17,22164209,33071982,18868212.0,255.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,8915.0,1.0,114.0,103.0,1336.0,180.0,-0.0,1.08,0.75,0.71,-7000.0,-0.0345523815066597
9.997567384714303,1.8217987631188373,-3.287487629298877,-2.356232084301001,-0.11448759646919295,2.997100463585404,-0.8361793155788216,1.3263416512615058,0.13780484321395897,-1.2064131772276716,0.26561773877435424,-1.4996912980939718,1.4533600844641001,0.13921863679390106,3.7458664556203196,1.0637138196194917,-0.433114898841885,-0.30854661043196946,1.6444107311767822,0.9326202515492187,-0.6009057640546847,-0.6242819926709445,-0.4702435218662348,0.516874948411734,0.8108388327723144,0.4078516347571257,-0.5011730802749824,-0.483721934491112,-0.11002508038264164,0.23160629920459344,-0.046263936989237336,-0.29130566035791655,0.20149227564674194,0.056522278256886514,-0.01517006681547972,-0.0992908723390092,0.028055233455537596,0.09616681850249749,0.05511096193385647,0.014313359169019855,-0.017910819843874985,-0.05738063334746931,-0.05358330764700436,-0.019628518147198678,-0.01722081547736887,-0.00807104860264323,0.04746164286223078,-0.006228287941421391,0.00033232198153649906,-0.01813878788849548,0.041045017712844876,-0.017650919161036154,0.0002061123629533196,-0.014343362463993887,0.01944286235481099,0.002516303317200242,0.0015808661660435693,-0.00042193027339460697,-0.013762385701634322,-0.027300597921092167,-0.015115526132302352,0.0006232159608011393,0.0042591543697018805,-0.0012036034803695923,0.0026575912327345547,0.0003024093006870903,0.0007773919084644614,-0.0008096881030210148,0.0033313866821317426,0.0018101828789358642,-0.00399383827020562,-0.002280708084154372,-4.339684644136014e-05,0.0006163448294659419,-6.168769901587182e-05,0.0010370740502999405,-4.539235710681779e-05,-7.595204931256076e-05,9.602895819719675e-07,-7.409825939316872e-15,2019-05-24,15543318,29827295,40006856.0,241.5,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,9919.0,41.0,225.0,143.0,959.0,179.0,-0.0,1.07,0.75,0.72,-9000.0,-0.058307971386935
9.513353952392334,0.906977365825436,-3.533690770544311,-2.705117632686865,-0.05772716728372171,1.0912876713590949,1.6266265600334462,0.2853321118042193,0.1960768544226017,-1.1398716484390468,0.5375691193944341,-0.9963638728811013,0.9078524479046888,0.2773463606603895,0.2431852995707994,-0.08309986085795264,-1.049451970072485,0.24523714067980557,0.8566785147518085,-0.11957305599821337,0.4946155658222854,1.5410350914106143,-0.11710720110161824,-1.103748158750472,-0.257294620111322,0.3886895473714966,0.2145857253025536,0.28259912164012657,0.19658309647715522,-0.3522189321139366,-0.29364751910740633,-0.027040398517493503,0.023416183398504768,-0.21021989888261924,-0.23976489886174362,-0.20073499680168364,-0.1784994971868718,-0.0032831319078605167,0.07191002668931563,-0.06927311088536378,0.027383937546545757,0.014270858747531362,0.07748919942909407,0.07653307364607767,-0.011285612210198593,0.10093116527255952,0.021264722752675352,0.013295907632787525,0.003414376567643845,-0.006251675503783478,0.007085513154560924,0.03144431563494676,-0.021937798367875516,-0.009230390934389144,-0.007353779314391554,-0.007530034460201092,0.0014680321841389684,0.012743509606658605,0.0030826996930082913,-0.020132370261146997,0.022578872309111396,-0.006677484124809361,-0.0017035609762599258,0.0016157264262847003,0.004035966095094217,0.00791185732380024,0.0035237521619690547,-0.0020704625143976333,0.0018845342806608147,0.0007770667770685006,-0.0018770080089587052,-0.0025547016426705187,-0.0004912972670007954,-0.0009954162419112365,0.0004370574278647463,-0.00018911309936571913,-0.00011596183315063066,0.00011579858728231759,-8.814739864951752e-06,-3.756518139629819e-15,2019-05-31,31826379,35213360,38226789.0,230.0,3.0,0.0,0.0,15.502434734004694,43.941489443954346,8.671328671328672,7.676767676767677,28.964912921245755,0.0,792.0,11401.0,4.0,105.0,167.0,838.0,183.0,100.0,1.07,0.75,0.73,25930380458.0,-0.0358310195269268
9.434492959823727,1.1950934568468974,-3.2632081984799615,-1.7238621216306491,1.0386184202698792,2.104626238654321,-0.5087887953124751,1.8153204574514197,0.27146116378230384,-0.7713669232169986,-0.2996972999518795,-1.0378019518203367,2.006897068639922,0.027813100006791155,0.2645972717487698,-0.15605478323661687,-0.6080922790317145,0.43480365040562924,-0.5106915162453056,-0.06243896611771187,0.17052120883285235,0.979817780492852,-0.530498248855466,-0.5374668171608651,-0.5260085896783601,0.09312857252467367,0.3101910937957192,0.4891068273674544,-0.3677205231352584,-0.2310989474161732,0.14465195438082734,0.0736410315039714,-0.041689666992551534,0.49721365036137577,0.06712700636007134,-0.06781073555034517,-0.18127203575571352,-0.06807202326421885,0.04782688578906989,-0.025164871281122738,0.05537582805771974,0.07419528770810027,0.008779078524985664,-0.0032042846439390596,-0.047175950806033935,0.04815447493865648,-0.023122180003322737,-0.032761946596427054,0.014222256516318588,-0.035399271524458945,-0.05186408475954035,0.01822472933068113,-0.04573879644429815,-0.003798151105965654,-0.020869099978706996,0.00770568934457676,0.009930445934515128,-0.0030220636699342016,-0.0109335525721885,-0.02197473998578108,0.008451792397216178,-0.010286407472310802,0.009859302814371538,-0.009755083318164864,-0.0029456967356160037,0.0003522211838221903,0.008636873996126976,0.0019125888465271247,9.161369016475955e-05,0.00584121136944066,-0.002566189609516561,5.18588660632224e-05,-0.0007023476024905748,-0.0003576623148590063,0.0005509986734189105,0.00013667356422419872,-7.56889312837394e-06,0.00017205801210054393,2.8944109954506552e-05,4.936857426248535e-15,2019-06-06,14769270,25874836,49163217.0,231.0,4.5,0.0,0.0,23.65402070657905,38.25730075045309,18.875771604938272,10.403507034745266,36.830102343777575,-3.1063567167249584,506.0,12185.0,5.0,188.0,195.0,1051.0,167.0,-0.0,1.06,0.76,0.73,-1000.0,0.0106724598907719
9.53819903623527,0.6841067736795531,-2.771767490870236,-2.7660247547150707,0.2509068037792581,1.0494977372913235,1.3697536009244293,-0.11549012527704912,0.7743209284313111,-0.8703796455975854,-0.39802071361041874,-0.2971294692607195,0.5761577628727044,-0.22853992419343444,1.0699616122007378,0.09958402937030537,-0.017016408868325297,0.6504723189948809,-0.24176459089269517,0.07624226846751381,0.4379929699679029,0.9720653033215828,-0.4389386008800929,-0.5666536643341381,-0.21363595851548708,0.02564582771773473,0.09961237166606014,-0.1448732577040074,0.3267705463393524,0.05105010303408879,-0.009742240714163594,0.3476240085433013,-0.27045993211965813,0.16321920922013378,-0.12563251379372137,-0.045350492038591664,-0.14190655350728168,-0.030435254084391388,0.06827591411225281,-0.06775168198805212,0.025081230486485924,0.06826906382610169,-0.03179746720842561,-0.008690733104122677,-0.04145833887668207,0.05584463812295102,-0.005130116965582221,0.012533931790820432,-0.02882430654990585,0.004486545051851389,-0.040246025972307885,-0.05268009088806525,0.014858443692867294,-0.031978280317552114,0.000785787141118946,0.0317849130278091,-0.013926369262913988,0.006404361330368927,0.013606206611678965,-0.010772970221273381,-0.007177883054544686,-0.005454602896569097,0.007806671498727841,0.003280791185839468,0.007446829440583708,-0.00392866902991017,0.0018015004793420595,-0.0015773930732464814,-0.004085628087151455,0.0045887062060516555,-0.0014676595645306489,0.001243200112591985,-0.0023592177981929443,-0.00091325554977302,0.002379542280117331,-0.00021990254298591297,5.85882499716997e-06,0.0001248531291762637,-4.573922577938098e-06,2.0426994689890953e-16,2019-06-14,17148847,29226344,34651731.0,229.5,-3.0,0.0,0.0,17.90779043595531,33.74796419575041,31.42676767676768,33.99747474747475,36.23964056150209,-2.541482881747537,749.0,11477.0,13.0,396.0,203.0,1123.0,179.0,100.0,1.05,0.77,0.71,25930380458.0,-0.0149735417901624
9.671410641199992,-0.6899876173840808,-1.452207302059476,-1.8995963933519773,0.7710810135475424,0.3661499474750548,1.3324360861470435,-0.0534103289283946,0.2879291133190432,-1.5322143239577062,-0.4661612866607402,1.2424974965427535,0.31128537029944886,0.5362342449597653,-0.5969361946350636,-0.3565086289174491,-0.00044365204925126843,1.1120551135041061,0.4171791468920481,-0.038414271606357187,-0.37853772968207317,0.6259082262924762,0.7871910130633377,0.18178941856645373,1.0309263729653328,-0.09975799039982478,-0.6092939846349023,0.29910191903404043,0.39632000834219117,0.3173962697842167,0.17839267166989511,-0.08678211360752708,0.16427067746691626,0.02504777908971812,-0.23553339513866722,0.2297422209884937,-0.0861336495676366,0.011961202659929275,0.15146353529334824,-0.059140453189389944,-0.00603901187818876,0.057858066829957144,0.02569454878732973,-0.005042156843326994,-0.022892787821685797,0.00148449749866038,-5.565879293155772e-05,0.048008980811723174,0.03427293201660624,-0.015107879546023151,-0.006484331212162532,0.012371380613532245,0.0042024138997463255,-0.011224241460386291,-0.0024306203181731255,-0.01478083130870309,0.024433011548945158,-0.010212732012419781,0.010316636025797203,0.013585876869993713,-0.003874208062134951,-0.014466178744349177,0.01659992019245814,-0.001063814892983409,-0.0008895053750505686,-0.006796456880858118,-0.0028618282650736703,0.0017541365173480434,0.001700901179073474,0.002778974179842732,-0.0029511440739873455,0.0002705910638513345,0.0003124697615758541,-0.001287063557860397,0.0004660065592011485,0.0003235618584705344,8.687301873856161e-05,0.00010692675937432457,9.115267442625225e-07,-2.782346408207836e-15,2019-06-21,42699743,28603610,35403556.0,236.0,-4.0,0.0,0.0,28.528641330269604,31.42857010513474,66.66666666666667,81.03192337966266,43.096949085960624,0.0742075691720603,1469.0,10250.0,6.0,191.0,344.0,648.0,176.0,100.0,1.05,0.77,0.71,25930380458.0,0.0170944333593
9.433913496278478,-0.8608237448581556,0.013016087314867135,-1.5227869816386086,0.31381977282314777,-0.17073203025576267,1.5461049882561384,1.1812263220655892,1.1730783283214132,-2.145234906082361,-1.092278346126993,0.23271998344341452,0.9187958499587444,0.7353117530709611,-1.6191514288781426,-0.3429448816679956,-1.064912149579949,-0.624617718251064,-0.006536094488042132,0.6546786455676857,-0.43560769834583807,-0.5883539421215624,-0.7821169445840667,-0.31755157180687216,0.13849025239094012,-0.1739826261399089,0.5009225075388954,0.14525881951940783,-0.14599166275515124,-0.03194437787947256,-0.3638266191091672,-0.37892707310316,0.5642083114339665,0.06473214444573215,0.22138399863386388,0.2681561142044319,-0.10557066824735918,-0.08743688532769414,0.10216207435692223,-0.053450636659939293,0.024373932703218273,0.01169480092710808,-0.0020184051781022123,0.031946405845728554,0.03525260422222574,0.0011475510837508692,-0.026605699678096444,0.05753605762045738,0.006858762857301589,0.0012920033950858914,-0.0029771109199632113,0.007152417487988821,0.013801850763277317,-0.008183446657952875,0.009475594732184503,-0.022915441431420113,-0.0082402830758254,0.01152103096146638,0.0009415268008970847,0.007209800634883801,-0.003986321037629264,-0.014653944549622388,-0.00571248482422031,-0.004701081416749477,-0.002695518142693984,-0.009531420454408239,0.0006167776087503043,-0.008942531436502622,0.0034887321686795764,-0.0009836991842521218,-0.002842964366152272,-0.00018518911949300367,0.001227553502361809,-5.4174461083945317e-05,-0.00019642528626545044,-0.0003475492212540101,9.206517544606129e-05,3.943434351331877e-05,-9.021044036941986e-06,5.2125884929665375e-15,2019-06-28,19911387,18626864,62136304.0,246.0,3.5,-2.0420568834123856,-5.066048570697018,37.21190142033343,27.81217989822097,89.06406406406408,69.74006526852055,56.64964831839614,4.830204598186032,1291.0,10062.0,0.0,0.0,0.0,0.0,171.0,100.0,1.06,0.76,0.71,25930380458.0,0.0516110405110733
9.253494101507199,0.43721075620970673,-1.3121895681578082,-2.9154962356854837,-0.053405638130587484,0.3200142426162839,1.1352277931938406,0.46072210064631675,0.30786554700862195,-0.9461822030241929,-0.5324219277949286,0.07645472476076776,0.29057144030288534,0.5281748062064794,-0.6447267285709096,-0.4035507957941361,-0.5195495101203106,-0.30196547035935056,-0.23816091628088285,0.5750922873560964,-0.5075041818838785,0.6042374513207148,-0.4062532662333947,0.07356216615996215,-0.40228030831219597,-0.27354078417316513,-0.03523233143896469,0.21162456548172418,0.10218156499421016,-0.026505227310165098,0.13358414802859991,-0.026722907099755364,0.10922934012166632,0.24784750295440117,-0.11682334617377756,0.22290918558159437,-0.03671148588251458,0.14953480885062612,0.11540230413203506,-0.02014216919971169,0.003899672543350846,-0.02347860671888049,0.0015801210088856466,0.04258813238897601,-0.034221015472418355,-0.04828795706025276,-0.006963916860577997,0.04888052721042454,0.04471376592910471,-0.022362715254723737,0.023459102304912674,0.0006869272534162035,-0.002834682490364484,0.009714297284744175,-0.009998662203565661,-0.016460797323572814,0.0032988690821002652,-0.011726571811501028,0.0055240600772585875,-0.0007514823297334019,-0.008250328743777562,-0.003674174664437384,-0.002238296642061126,0.0009729736151603655,-0.0016142404173586627,-0.0026260797095328144,8.436854868926518e-05,0.0010659489201438324,-0.004865441463363179,-0.00320740193985259,-0.0010959680985228712,-0.0017559976044708198,-0.00019117163088997946,0.0008642294618868689,-0.000731826140805392,0.0007961841220347108,0.00010589208296851663,3.004827988669368e-05,-5.069059074742986e-06,5.615013651213525e-16,2019-07-05,14397132,20989622,28085212.0,238.0,-1.5,-1.8006310223998128,-2.9424574441427622,31.38478584036678,31.7243364728599,43.031189083820685,43.6159844054581,47.83147371949196,0.0104613453290116,484.0,10948.0,3.0,54.0,107.0,526.0,175.0,100.0,1.06,0.77,0.69,25930380458.0,-0.0389792936051727
